age,gender,education,industry,industry_experience,salary
51,Female,bachelors degree,finance,24,89611.6032
54,Female,bachelors degree,finance,21,91098.53760000001
54,Female,bachelors degree,finance,31,89316.5184
59,Female,bachelors degree,finance,35,130345.86240000001
58,Female,bachelors degree,finance,15,85158.1248
55,Female,bachelors degree,finance,24,95581.31520000001
56,Female,bachelors degree,finance,30,109003.488
59,Female,bachelors degree,finance,30,128580.5856
53,Female,bachelors degree,finance,17,94665.7152
57,Female,bachelors degree,finance,22,99020.83200000001
60,Female,bachelors degree,finance,26,92322.8256
59,Female,bachelors degree,finance,34,139287.3504
58,Female,bachelors degree,finance,19,136013.1648
52,Female,bachelors degree,finance,21,89475.5712
56,Female,bachelors degree,finance,32,128420.4864
59,Female,bachelors degree,finance,21,104522.80320000001
58,Female,bachelors degree,finance,18,131094.0384
56,Female,bachelors degree,finance,30,130298.7744
51,Female,bachelors degree,finance,25,99698.8992
55,Female,bachelors degree,finance,34,106600.95360000001
57,Female,bachelors degree,finance,34,136698.5568
51,Female,bachelors degree,finance,35,90998.08320000001
57,Female,bachelors degree,finance,31,111522.1728
56,Female,bachelors degree,finance,19,112646.0064
51,Female,bachelors degree,finance,25,131951.04
51,Female,bachelors degree,finance,33,103218.9888
52,Female,bachelors degree,finance,18,138107.0112
58,Female,bachelors degree,finance,26,141031.6992
55,Female,bachelors degree,finance,24,131238.4416
54,Female,bachelors degree,finance,27,87224.7648
51,Female,bachelors degree,finance,31,104376.30720000001
59,Female,bachelors degree,finance,17,119832.6816
51,Female,bachelors degree,finance,30,89330.1216
55,Female,bachelors degree,finance,20,107475.74399999999
57,Female,bachelors degree,finance,16,116869.27679999999
51,Female,bachelors degree,finance,20,137280.35520000002
51,Female,bachelors degree,finance,15,138743.2224
51,Female,bachelors degree,finance,27,125597.2992
62,Female,bachelors degree,finance,32,99927.01440000001
62,Female,bachelors degree,finance,35,127767.5328
67,Female,bachelors degree,finance,26,109490.064
66,Female,bachelors degree,finance,26,99569.1456
61,Female,bachelors degree,finance,35,109239.9744
66,Female,bachelors degree,finance,25,113216.2944
63,Female,bachelors degree,finance,27,87432.9984
62,Female,bachelors degree,finance,21,113541.72480000001
63,Female,bachelors degree,finance,23,126792.288
67,Female,bachelors degree,finance,30,110019.5424
62,Female,bachelors degree,finance,33,85460.5344
64,Female,bachelors degree,finance,35,107509.2288
62,Female,bachelors degree,finance,33,123262.78080000001
66,Female,bachelors degree,finance,30,129752.5536
66,Female,bachelors degree,finance,24,91703.35680000001
63,Female,bachelors degree,finance,20,89142.816
61,Female,bachelors degree,finance,20,109880.3712
67,Female,bachelors degree,finance,34,95513.2992
66,Female,bachelors degree,finance,30,118616.7648
66,Female,bachelors degree,finance,25,117407.1264
67,Female,bachelors degree,finance,30,119234.14080000001
67,Female,bachelors degree,finance,23,114770.19840000001
63,Female,bachelors degree,finance,20,100334.064
62,Female,bachelors degree,finance,33,90157.824
62,Female,bachelors degree,finance,26,89450.45760000001
67,Female,bachelors degree,finance,35,86231.7312
62,Female,bachelors degree,finance,24,86602.15680000001
67,Female,bachelors degree,finance,35,102834.96
65,Female,bachelors degree,finance,33,106402.1376
61,Female,bachelors degree,finance,31,129433.4016
67,Female,bachelors degree,finance,35,86969.44320000001
65,Female,bachelors degree,finance,20,98227.6608
66,Female,bachelors degree,finance,30,101571.95520000001
62,Female,bachelors degree,finance,25,114049.2288
66,Female,bachelors degree,finance,35,112964.11200000001
66,Female,bachelors degree,finance,22,105868.4736
63,Female,bachelors degree,finance,25,128896.5984
66,Female,bachelors degree,finance,20,124965.2736
63,Female,bachelors degree,finance,22,130614.7872
63,Female,bachelors degree,finance,20,92717.3184
65,Female,bachelors degree,finance,29,109752.71040000001
64,Female,bachelors degree,finance,32,122458.0992
67,Female,bachelors degree,finance,23,95927.6736
65,Female,bachelors degree,finance,24,108578.6496
63,Female,bachelors degree,finance,25,101177.4624
62,Female,bachelors degree,finance,27,108775.37280000001
63,Female,bachelors degree,finance,29,86771.6736
63,Female,bachelors degree,finance,32,94125.7728
64,Female,bachelors degree,finance,33,107383.6608
63,Female,bachelors degree,finance,34,116360.7264
65,Female,bachelors degree,finance,22,126599.7504
67,Female,bachelors degree,finance,27,129536.9952
63,Female,bachelors degree,finance,30,121514.2464
63,Female,bachelors degree,finance,25,119036.3712
64,Female,bachelors degree,finance,27,105686.40000000001
66,Female,bachelors degree,finance,35,98108.3712
64,Female,bachelors degree,finance,23,92533.15200000002
62,Female,bachelors degree,finance,24,118391.7888
66,Female,bachelors degree,finance,35,89678.57280000001
67,Female,bachelors degree,finance,27,87241.50720000001
65,Female,bachelors degree,finance,29,127119.8112
65,Female,bachelors degree,finance,34,129764.064
65,Female,bachelors degree,finance,24,93605.71200000001
67,Female,bachelors degree,finance,34,106881.3888
61,Female,bachelors degree,finance,22,104870.208
62,Female,bachelors degree,finance,33,109609.3536
63,Female,bachelors degree,finance,20,84931.056
66,Female,bachelors degree,finance,32,130516.4256
61,Female,bachelors degree,finance,24,130228.66560000001
62,Female,bachelors degree,finance,22,116974.9632
61,Female,bachelors degree,finance,24,123823.65120000001
65,Female,bachelors degree,finance,33,122005.008
67,Female,bachelors degree,finance,31,114578.7072
65,Female,bachelors degree,finance,22,101855.52960000001
65,Female,bachelors degree,finance,26,115415.82720000001
64,Female,bachelors degree,finance,30,87127.4496
63,Female,bachelors degree,finance,24,125414.1792
63,Female,bachelors degree,finance,28,88699.14240000001
67,Female,bachelors degree,finance,31,94617.5808
62,Female,bachelors degree,finance,35,91910.544
61,Female,bachelors degree,finance,26,124824.0096
62,Female,bachelors degree,finance,29,127971.58080000001
64,Female,bachelors degree,finance,20,92045.52960000001
65,Female,bachelors degree,finance,26,125494.75200000001
61,Female,bachelors degree,finance,29,93109.7184
64,Female,bachelors degree,finance,35,91638.48000000001
65,Female,bachelors degree,finance,31,103928.448
66,Female,bachelors degree,finance,34,100754.7168
64,Female,bachelors degree,finance,25,89489.1744
67,Female,bachelors degree,finance,29,101495.568
62,Female,bachelors degree,finance,29,99948.98879999999
65,Female,bachelors degree,finance,22,116220.5088
61,Female,bachelors degree,finance,27,88501.3728
63,Female,bachelors degree,finance,22,89065.3824
67,Female,bachelors degree,finance,34,118909.7568
63,Female,bachelors degree,finance,31,86495.424
66,Female,bachelors degree,finance,24,106006.5984
67,Female,bachelors degree,finance,28,119013.35040000001
63,Female,bachelors degree,finance,27,121079.99040000001
66,Female,bachelors degree,finance,34,101236.0608
62,Female,bachelors degree,finance,26,100271.28000000001
64,Female,bachelors degree,finance,23,103698.24
67,Female,bachelors degree,finance,27,116557.4496
67,Female,bachelors degree,finance,35,88298.3712
62,Female,bachelors degree,finance,25,121564.4736
62,Female,bachelors degree,finance,28,105818.2464
62,Female,bachelors degree,finance,31,97271.2512
67,Female,bachelors degree,finance,22,104633.7216
63,Female,bachelors degree,finance,35,124037.1168
64,Female,bachelors degree,finance,31,87214.3008
63,Female,bachelors degree,finance,35,116060.40960000001
61,Female,bachelors degree,finance,35,92831.376
67,Female,bachelors degree,finance,22,96918.6144
66,Female,bachelors degree,finance,27,95423.3088
67,Female,bachelors degree,finance,35,117553.62240000001
63,Female,bachelors degree,finance,29,124985.15520000001
61,Female,bachelors degree,finance,35,108454.12800000001
64,Female,bachelors degree,finance,22,102924.9504
66,Female,bachelors degree,finance,34,125095.02720000001
62,Female,bachelors degree,finance,33,126909.4848
63,Female,bachelors degree,finance,30,129821.61600000001
63,Female,bachelors degree,finance,20,120845.5968
67,Female,bachelors degree,finance,20,90168.288
64,Female,bachelors degree,finance,27,99396.48960000002
64,Female,bachelors degree,finance,31,115875.19679999999
65,Female,bachelors degree,finance,26,122305.32480000002
62,Female,bachelors degree,finance,20,94858.2528
67,Female,bachelors degree,finance,27,124248.48960000002
61,Female,bachelors degree,finance,21,122893.4016
61,Female,bachelors degree,finance,31,126571.4976
62,Female,bachelors degree,finance,35,110880.7296
62,Female,bachelors degree,finance,35,104535.36
61,Female,bachelors degree,finance,29,85575.6384
63,Female,bachelors degree,finance,29,91939.8432
62,Female,bachelors degree,finance,26,106745.3568
63,Female,bachelors degree,finance,31,112951.5552
64,Female,bachelors degree,finance,21,96360.8832
63,Female,bachelors degree,finance,22,104514.43200000002
62,Female,bachelors degree,finance,20,127379.3184
62,Female,bachelors degree,finance,23,128385.95520000001
67,Female,bachelors degree,finance,25,119506.2048
62,Female,bachelors degree,finance,27,118882.55040000001
62,Female,bachelors degree,finance,35,129254.46720000001
64,Female,bachelors degree,finance,34,94236.6912
61,Female,bachelors degree,finance,34,125441.38560000001
67,Female,bachelors degree,finance,25,119844.19200000001
61,Female,bachelors degree,finance,20,96316.93440000001
67,Female,bachelors degree,finance,21,122288.58240000001
67,Female,bachelors degree,finance,29,120599.6928
66,Female,bachelors degree,finance,22,109206.48960000002
62,Female,bachelors degree,finance,21,101487.19679999999
63,Female,bachelors degree,finance,23,86217.08159999999
67,Female,bachelors degree,finance,25,87402.65280000001
63,Female,bachelors degree,finance,30,117487.6992
61,Female,bachelors degree,finance,20,98429.616
64,Female,bachelors degree,finance,28,125586.8352
67,Female,bachelors degree,finance,34,124832.3808
61,Female,bachelors degree,finance,30,94342.3776
67,Female,bachelors degree,finance,31,129046.2336
63,Female,bachelors degree,finance,30,91780.7904
63,Female,bachelors degree,finance,21,105389.22240000001
61,Female,bachelors degree,finance,24,112818.66240000002
66,Female,bachelors degree,finance,21,110658.8928
64,Female,bachelors degree,finance,29,83905.584
64,Female,bachelors degree,finance,25,112559.15520000001
67,Female,bachelors degree,finance,28,92754.98879999999
67,Female,bachelors degree,finance,33,88694.95680000001
62,Female,bachelors degree,finance,25,96688.40639999999
63,Female,bachelors degree,finance,28,89616.8352
67,Female,bachelors degree,finance,21,83886.7488
62,Female,bachelors degree,finance,30,118805.1168
63,Female,bachelors degree,finance,27,112706.69760000001
61,Female,bachelors degree,finance,34,115987.16159999999
67,Female,bachelors degree,finance,27,129102.7392
67,Female,bachelors degree,finance,34,116219.4624
61,Female,bachelors degree,finance,32,103360.2528
64,Female,bachelors degree,finance,33,108777.46560000001
67,Female,bachelors degree,finance,20,123652.0416
63,Female,bachelors degree,finance,21,91872.8736
67,Female,bachelors degree,finance,30,108733.5168
65,Female,bachelors degree,finance,21,113290.5888
65,Female,bachelors degree,finance,22,107048.8128
62,Female,bachelors degree,finance,31,93627.68639999999
67,Female,bachelors degree,finance,35,112678.44480000001
64,Female,bachelors degree,finance,24,93405.84960000002
67,Female,bachelors degree,finance,22,106163.55840000001
66,Female,bachelors degree,finance,20,89576.02560000001
64,Female,bachelors degree,finance,28,126636.3744
65,Female,bachelors degree,finance,23,107271.696
64,Female,bachelors degree,finance,25,97126.848
62,Female,bachelors degree,finance,34,98482.98240000001
66,Female,bachelors degree,finance,23,97346.592
63,Female,bachelors degree,finance,21,105638.2656
61,Female,bachelors degree,finance,28,85302.528
67,Female,bachelors degree,finance,27,118724.544
62,Female,bachelors degree,finance,33,84155.6736
67,Female,bachelors degree,finance,24,84448.66560000001
64,Female,bachelors degree,finance,35,115841.71200000001
63,Female,bachelors degree,finance,22,86430.54720000002
67,Female,bachelors degree,finance,24,115446.1728
65,Female,bachelors degree,finance,30,125135.8368
67,Female,bachelors degree,finance,21,91702.3104
64,Female,bachelors degree,finance,32,120982.67520000001
66,Female,bachelors degree,finance,29,122307.41760000002
64,Female,bachelors degree,finance,32,86781.0912
64,Female,bachelors degree,finance,20,111310.8
62,Female,bachelors degree,finance,34,100096.5312
61,Female,bachelors degree,finance,26,119193.3312
62,Female,bachelors degree,finance,22,110497.74720000001
67,Female,bachelors degree,finance,35,121252.6464
63,Female,bachelors degree,finance,26,125281.2864
62,Female,bachelors degree,finance,27,95758.1568
64,Female,bachelors degree,finance,22,86424.2688
65,Female,bachelors degree,finance,35,109110.22080000001
65,Female,bachelors degree,finance,30,88125.7152
61,Female,bachelors degree,finance,27,128329.4496
67,Female,bachelors degree,finance,24,111195.696
61,Female,bachelors degree,finance,30,123801.6768
67,Female,bachelors degree,finance,33,117421.776
65,Female,bachelors degree,finance,33,100598.80320000001
64,Female,bachelors degree,finance,29,117298.3008
